,adaptive,alg,best_score,cumulative_partial_fit_calls,train_time,wall_time
7105,False,random-search-passive,-0.09723473340272903,989,13301.935219049454,2239.3990347385406
7106,False,random-search-passive,-0.09723473340272903,990,13307.811758041382,2239.3990359306335
7107,False,random-search-passive,-0.09723473340272903,991,13314.23384141922,2239.3990359306335
7108,False,random-search-passive,-0.09723473340272903,992,13323.323979854584,2239.3990359306335
7109,False,random-search-passive,-0.09723473340272903,993,13347.95966744423,2239.399036884308
7110,False,random-search-passive,-0.09723473340272903,994,13366.151589155197,2239.399036884308
7111,False,random-search-passive,-0.09856150299310684,995,13373.406921625137,2239.399036884308
7112,False,random-search-passive,-0.09856150299310684,996,13378.525476932526,2239.399036884308
7113,False,random-search-passive,-0.09856150299310684,997,13405.734246253967,2239.399036884308
7114,False,random-search-passive,-0.09856150299310684,998,13415.033298254013,2239.399037837982
7115,False,random-search-passive,-0.09856150299310684,999,13423.862162351608,2239.399037837982
7116,False,random-search-passive,-0.09856150299310684,1000,13435.679021120071,2239.399037837982
7117,False,random-search-passive,-0.09856150299310684,1001,13450.884560346603,2239.399037837982
7118,False,random-search-passive,-0.09856150299310684,1002,13465.240247488022,2239.399039030075
7119,False,random-search-passive,-0.09856150299310684,1003,13471.887740850449,2239.399039030075
7120,False,random-search-passive,-0.09856150299310684,1004,13477.298116207123,2239.399039030075
7121,False,random-search-passive,-0.09856150299310684,1005,13505.588479042053,2239.399039030075
7122,False,random-search-passive,-0.09856150299310684,1006,13514.840921640396,2239.3990399837494
7123,False,random-search-passive,-0.09856150299310684,1007,13522.211882352829,2239.3990399837494
7124,False,random-search-passive,-0.09856150299310684,1008,13569.367581367493,2286.6432547569275
7125,False,random-search-passive,-0.09856150299310684,1009,13575.508236408234,2286.643255710602
7126,False,random-search-passive,-0.09856150299310684,1010,13581.736814975739,2286.643255710602
7127,False,random-search-passive,-0.09856150299310684,1011,13591.543526411057,2286.643255710602
7128,False,random-search-passive,-0.09856150299310684,1012,13628.731322526932,2286.643255710602
7129,False,random-search-passive,-0.09856150299310684,1013,13642.942200660706,2286.643256664276
7130,False,random-search-passive,-0.0976567417383194,1014,13649.548594236374,2286.643256664276
7131,False,random-search-passive,-0.0976567417383194,1015,13654.776586055756,2286.643256664276
7132,False,random-search-passive,-0.0976567417383194,1016,13677.23062300682,2286.643256664276
7133,False,random-search-passive,-0.0976567417383194,1017,13687.306215524673,2286.643257856369
7134,False,random-search-passive,-0.0976567417383194,1018,13696.658641576767,2286.643257856369
