,algorithm,best_score,max_iter,num_models,overhead,partial_fit_calls,patience,time,tol,workers
582,hyperband,1.3091649266192535,27,49,4.077339350453723,357,,2.729269027709961,,32
583,hyperband,1.2269704764646747,27,49,3.7671994762260375,357,,2.5216691493988037,,32
584,hyperband,1.0758154340799186,27,49,3.7978858840899643,357,,2.5422098636627197,,32
585,hyperband,1.196507187116868,27,49,3.70021894866345,357,,2.4768340587615967,,32
586,hyperband,1.4738407302152854,27,49,3.7021355579992417,357,,2.478116989135742,,32
587,hyperband,1.2071322604603718,27,49,4.176192724404215,357,,2.7954390048980713,,32
588,stop_on_plateau,1.03492841802585,27,13,93.07486705290965,13,10.0,2.268699884414673,0.01,32
589,stop_on_plateau,1.2371497275059442,27,13,90.6079610188802,13,10.0,2.208569049835205,0.1,32
590,stop_on_plateau,1.081940964495827,27,13,90.40327805739183,13,20.0,2.203579902648926,0.01,32
591,stop_on_plateau,1.2583451555867142,27,13,91.54280638083434,13,20.0,2.231355905532837,0.1,32
592,stop_on_plateau,0.9735994910512502,27,13,103.19918118990384,13,40.0,2.5154800415039062,0.01,32
593,stop_on_plateau,0.7542205793089214,27,13,90.94183506109775,13,40.0,2.216707229614258,0.1,32
594,stop_on_plateau,0.9506586569143161,27,26,48.615749065692604,26,10.0,2.3700177669525146,0.01,32
595,stop_on_plateau,1.3955853254786643,27,26,47.064781188964844,26,10.0,2.294408082962036,0.1,32
596,stop_on_plateau,1.3206134543573516,27,26,53.72527684920873,26,20.0,2.619107246398926,0.01,32
597,stop_on_plateau,1.120648127901291,27,26,46.51508331298828,26,20.0,2.2676103115081787,0.1,32
598,stop_on_plateau,1.0672985807987436,27,26,53.02652212289663,26,40.0,2.585042953491211,0.01,32
599,stop_on_plateau,0.8901842268401505,27,26,46.947058653220154,26,40.0,2.2886691093444824,0.1,32
600,hyperband,1.4799427778930683,81,143,2.6838939199461707,1581,,7.95606803894043,,32
601,hyperband,1.4091672083897135,81,143,2.5694053082081076,1581,,7.616680860519409,,32
602,hyperband,1.3800843747570628,81,143,2.696398454151801,1581,,7.993136167526245,,32
603,hyperband,1.7294489980302712,81,143,2.570843520658116,1581,,7.620944261550903,,32
604,hyperband,1.5486613230889623,81,143,2.6172197998613087,1581,,7.758420944213867,,32
605,hyperband,1.6142344615063846,81,143,2.6135937865464567,1581,,7.747672080993652,,32
606,hyperband,1.3676514806153415,81,143,2.64214184523986,1581,,7.83229923248291,,32
607,hyperband,1.486307738830334,81,143,2.564984908115002,1581,,7.603577136993408,,32
608,hyperband,1.5936827046260944,81,143,2.662864104368856,1581,,7.893727779388428,,32
609,hyperband,1.7545530042334427,81,143,2.6656542300876374,1581,,7.90199875831604,,32
610,hyperband,1.3486428359931966,81,143,2.5711895216624745,1581,,7.621969938278198,,32
611,hyperband,1.7115495488283692,81,143,2.6509581149039128,1581,,7.858433961868286,,32
612,stop_on_plateau,1.5968886281313266,81,19,178.45891985976905,19,10.0,6.3575990200042725,0.01,32
613,stop_on_plateau,1.3116116948305112,81,19,116.62669934724508,19,10.0,4.1548261642456055,0.1,32
614,stop_on_plateau,1.6801179535082489,81,19,178.33038463927153,19,20.0,6.353019952774048,0.01,32
615,stop_on_plateau,1.2149225235142527,81,19,187.9039162083676,19,20.0,6.694077014923096,0.1,32
616,stop_on_plateau,1.6110038952195462,81,19,177.60375842713475,19,40.0,6.327133893966675,0.01,32
617,stop_on_plateau,1.2094767081527793,81,19,185.6944234747636,19,40.0,6.615363836288452,0.1,32
618,stop_on_plateau,1.5574948183224089,81,39,140.9777519030449,39,10.0,10.308998107910156,0.01,32
619,stop_on_plateau,1.2755537726492256,81,39,63.223957811665336,39,10.0,4.623251914978027,0.1,32
620,stop_on_plateau,1.4701913272531117,81,39,141.73899593516293,39,20.0,10.364664077758789,0.01,32
621,stop_on_plateau,1.4968355489456144,81,39,108.04931118956999,39,20.0,7.901105880737305,0.1,32
622,stop_on_plateau,1.3375684869333448,81,39,155.80643873948318,39,40.0,11.393345832824707,0.01,32
623,stop_on_plateau,1.5385138891388603,81,39,139.89024366069046,39,40.0,10.229474067687988,0.1,32
624,hyperband,1.5915996474240077,243,143,2.512199138588007,4743,,22.34130096435547,,32
625,hyperband,1.543265595964341,243,143,2.451471699642209,4743,,21.801244258880615,,32
626,hyperband,1.6250698406771995,243,143,2.437247857331007,4743,,21.674749851226807,,32
627,hyperband,1.4939492645001902,243,143,2.4582403811527764,4743,,21.861438989639282,,32
628,hyperband,1.5569830496350552,243,143,2.4986048325842853,4743,,22.220405101776123,,32
629,hyperband,1.6764260908335098,243,143,2.436238111334714,4743,,21.665770053863525,,32
630,hyperband,1.5062762152983307,243,143,2.4653868058952835,4743,,21.92499303817749,,32
631,hyperband,1.481757412887943,243,143,2.459733579505461,4743,,21.874718189239502,,32
632,hyperband,1.5041420371690033,243,143,2.4816313734275073,4743,,22.0694580078125,,32
633,hyperband,1.7493243860718062,243,143,2.443601986421739,4743,,21.731257915496826,,32
634,hyperband,1.650331608323542,243,143,2.460755818642001,4743,,21.883809089660645,,32
635,hyperband,1.719187951887529,243,143,2.4428952929090406,4743,,21.72497320175171,,32
636,stop_on_plateau,1.391268981519116,243,19,532.4003386915776,19,10.0,18.96676206588745,0.01,32
637,stop_on_plateau,1.0404084255991164,243,19,114.78197198165091,19,10.0,4.0891077518463135,0.1,32
638,stop_on_plateau,1.2252228175272797,243,19,532.9315319395903,19,20.0,18.9856858253479,0.01,32
639,stop_on_plateau,1.3081508626494502,243,19,246.7354690819456,19,20.0,8.789951086044312,0.1,32
640,stop_on_plateau,1.3883593784965593,243,19,537.3465822454085,19,40.0,19.142971992492676,0.01,32
641,stop_on_plateau,1.469521910201612,243,19,360.07449501439146,19,40.0,12.827653884887695,0.1,32
642,stop_on_plateau,1.4455424365233767,243,39,302.35373994224096,39,10.0,22.109617233276367,0.01,32
643,stop_on_plateau,1.3105067475010508,243,39,68.44469054132446,39,10.0,5.005017995834351,0.1,32
644,stop_on_plateau,1.3549774777742678,243,39,321.07919220231537,39,20.0,23.47891592979431,0.01,32
645,stop_on_plateau,1.299188791372627,243,39,153.97024236173712,39,20.0,11.259073972702026,0.1,32
646,stop_on_plateau,1.6478653064603193,243,39,338.2479741023137,39,40.0,24.73438310623169,0.01,32
647,stop_on_plateau,1.6172666536851996,243,39,235.91055258726465,39,40.0,17.250959157943726,0.1,32
648,hyperband,1.2718727873787634,27,49,11.983839047500512,357,,4.010841131210327,,64
649,hyperband,1.0772642444878855,27,49,7.26863387363409,357,,2.432720899581909,,64
650,hyperband,1.215626656372897,27,49,7.347743785014006,357,,2.459197998046875,,64
651,hyperband,1.0798909745636853,27,49,8.688400795702396,357,,2.9078991413116455,,64
652,hyperband,1.2888421266953825,27,49,7.2803650472233175,357,,2.4366471767425537,,64
653,hyperband,1.4217505084880506,27,49,7.239173440372244,357,,2.422860860824585,,64
654,hyperband,1.3392614536588623,27,49,7.433757906645732,357,,2.487985849380493,,64
655,hyperband,1.2376111302948836,27,49,7.925676475831218,357,,2.6526248455047607,,64
656,hyperband,1.2777597249381132,27,49,7.331588844847835,357,,2.4537911415100098,,64
657,hyperband,1.2303475966185404,27,49,7.245848982496645,357,,2.4250950813293457,,64
658,hyperband,1.549145358301139,27,49,7.238899181091708,357,,2.422769069671631,,64
659,hyperband,1.0319785351844208,27,49,7.2931433926109515,357,,2.4409239292144775,,64
660,stop_on_plateau,1.1319188619543321,27,13,214.41558446639624,13,10.0,2.613189935684204,0.01,64
661,stop_on_plateau,1.2537703819283135,27,13,184.07352154071515,13,10.0,2.243396043777466,0.1,64
662,stop_on_plateau,1.126921649321857,27,13,182.28094638922275,13,20.0,2.2215490341186523,0.01,64
663,stop_on_plateau,1.3065808822047758,27,13,184.6773978991386,13,20.0,2.250755786895752,0.1,64
664,stop_on_plateau,1.0268619274072674,27,13,183.17423111353165,13,40.0,2.232435941696167,0.01,64
665,stop_on_plateau,0.8116677258811721,27,13,207.86962264623398,13,40.0,2.5334110260009766,0.1,64
666,stop_on_plateau,0.9706262224823259,27,26,93.48558279184195,26,10.0,2.2787110805511475,0.01,64
667,stop_on_plateau,1.1642483444127414,27,26,92.26884108323317,26,10.0,2.2490530014038086,0.1,64
668,stop_on_plateau,1.022644121120588,27,26,105.1007588704427,26,20.0,2.561830997467041,0.01,64
669,stop_on_plateau,1.560698052567733,27,26,92.75262294671474,26,20.0,2.260845184326172,0.1,64
670,stop_on_plateau,1.2640218896031614,27,26,105.23638603014824,26,40.0,2.5651369094848633,0.01,64
671,stop_on_plateau,1.3856822684349475,27,26,93.46248920147235,26,40.0,2.2781481742858887,0.1,64
672,hyperband,1.5012605583626717,81,143,4.753381744005146,1581,,7.045403003692627,,64
673,hyperband,1.4668386213003315,81,143,4.966259706430035,1581,,7.360928058624268,,64
674,hyperband,1.772554817523021,81,143,4.95030955878235,1581,,7.337286949157715,,64
675,hyperband,1.2667320689285793,81,143,4.695641398806877,1581,,6.959820985794067,,64
676,hyperband,1.3924497599275625,81,143,4.992511225681679,1581,,7.3998377323150635,,64
677,hyperband,1.5731052449329808,81,143,4.752292749677156,1581,,7.043788909912109,,64
678,hyperband,1.3915291758832016,81,143,4.945345546232606,1581,,7.329929351806641,,64
679,hyperband,1.6475520387187834,81,143,4.926943472360172,1581,,7.302654027938843,,64
680,hyperband,1.644593283715221,81,143,4.7776399371545075,1581,,7.081358194351196,,64
681,hyperband,1.4722999584512744,81,143,4.980891479260555,1581,,7.382615089416504,,64
682,hyperband,1.6218082698529401,81,143,4.767689713943163,1581,,7.066610097885132,,64
683,hyperband,1.5145352134716008,81,143,4.9636776477959295,1581,,7.357100963592529,,64
684,stop_on_plateau,1.2910435015138,81,19,356.1822188527961,19,10.0,6.34449577331543,0.01,64
685,stop_on_plateau,1.2329763729413876,81,19,242.70388954564146,19,10.0,4.323163032531738,0.1,64
686,stop_on_plateau,1.5523241043417286,81,19,353.3796076189008,19,20.0,6.29457426071167,0.01,64
687,stop_on_plateau,1.2519785468549842,81,19,375.2699467173794,19,20.0,6.68449592590332,0.1,64
688,stop_on_plateau,1.3121240643890126,81,19,368.9261453193531,19,40.0,6.571496963500977,0.01,64
689,stop_on_plateau,1.3240728295557413,81,19,353.5650822154263,19,40.0,6.29787802696228,0.1,64
690,stop_on_plateau,1.2529900333261252,81,39,200.74404202974762,39,10.0,7.3397040367126465,0.01,64
691,stop_on_plateau,1.3104707431583849,81,39,137.81177488147705,39,10.0,5.038743019104004,0.1,64
692,stop_on_plateau,1.701045565730181,81,39,204.03175027961407,39,20.0,7.459910869598389,0.01,64
693,stop_on_plateau,1.473266863735791,81,39,188.06186904255142,39,20.0,6.876012086868286,0.1,64
694,stop_on_plateau,1.3391282864103629,81,39,194.56060034597024,39,40.0,7.113621950149536,0.01,64
695,stop_on_plateau,1.3358030335604627,81,39,207.48570108006143,39,40.0,7.586195945739746,0.1,64
696,hyperband,1.7041616814165237,243,143,4.605408540570616,4743,,20.47823691368103,,64
697,hyperband,1.4655817466178311,243,143,4.622316209671243,4743,,20.553417921066284,,64
698,hyperband,1.500306408965524,243,143,4.579437017792668,4743,,20.36275291442871,,64
699,hyperband,1.5731609707253802,243,143,4.675740040867518,4743,,20.79097032546997,,64
700,hyperband,1.5821191644441435,243,143,4.562950844724161,4743,,20.289446115493774,,64
701,hyperband,1.6713364422655559,243,143,4.574446839352621,4743,,20.340563774108887,,64
702,hyperband,1.7873043086315599,243,143,4.591879702911281,4743,,20.41808009147644,,64
703,hyperband,1.6345358894931077,243,143,4.557500940170465,4743,,20.265212774276733,,64
704,hyperband,1.5420333719052763,243,143,4.5832734306025,4743,,20.379811763763428,,64
705,hyperband,1.5735180905665285,243,143,4.586499127243163,4743,,20.394155025482178,,64
706,hyperband,1.5500663551585272,243,143,4.570206571039174,4743,,20.321709156036377,,64
707,hyperband,1.593825298932227,243,143,4.675317633318729,4743,,20.78909206390381,,64
708,stop_on_plateau,1.174087373479853,243,19,1047.856006287692,19,10.0,18.66493511199951,0.01,64
709,stop_on_plateau,1.3482702086950948,243,19,233.3805418851083,19,10.0,4.157090902328491,0.1,64
710,stop_on_plateau,1.5854512795549531,243,19,1074.849848161664,19,20.0,19.14576292037964,0.01,64
711,stop_on_plateau,1.313448267189491,243,19,417.0720418294271,19,20.0,7.42909574508667,0.1,64
712,stop_on_plateau,1.4769428651118754,243,19,1074.9289529365406,19,40.0,19.14717197418213,0.01,64
713,stop_on_plateau,1.1173231686343321,243,19,716.6018837376645,19,40.0,12.764471054077148,0.1,64
714,stop_on_plateau,1.2968626628353912,243,39,550.731430705796,39,10.0,20.136117935180664,0.01,64
715,stop_on_plateau,1.3624285291862237,243,39,115.45189099434096,39,10.0,4.221209764480591,0.1,64
716,stop_on_plateau,1.5810533475677488,243,39,555.3039029113248,39,20.0,20.303298950195312,0.01,64
717,stop_on_plateau,1.537498738826396,243,39,223.7393501477364,39,20.0,8.180469989776611,0.1,64
718,stop_on_plateau,1.538518431476546,243,39,553.146225366837,39,40.0,20.224408864974976,0.01,64
719,stop_on_plateau,1.8305183076969578,243,39,396.49988810221356,39,40.0,14.497027158737183,0.1,64
720,hyperband,1.2138782269612332,27,49,1.558234155122417,357,,8.344343900680542,,4
721,hyperband,1.1397468030881441,27,49,1.3564657430354956,357,,7.263874053955078,,4
722,hyperband,1.2826489355140307,27,49,1.4377901645379019,357,,7.699366331100464,,4
723,hyperband,1.2971714096460707,27,49,1.4371339012594786,357,,7.695852041244507,,4
724,hyperband,1.3661242492401937,27,49,1.4529615557160365,357,,7.780609130859375,,4
725,hyperband,1.175977721480128,27,49,1.5195378179754977,357,,8.137125015258789,,4
726,hyperband,1.0232292552174849,27,49,1.4656115869402775,357,,7.8483500480651855,,4
727,hyperband,1.1658411547107055,27,49,1.494600525757178,357,,8.003585815429688,,4
728,hyperband,1.19373880081021,27,49,1.4635775714806594,357,,7.837457895278931,,4
729,hyperband,1.1775311214161492,27,49,1.4568248271496913,357,,7.801296949386597,,4
730,hyperband,1.2557288144948244,27,49,1.4936003698354343,357,,7.99822998046875,,4
731,hyperband,1.3134436954760669,27,49,1.4537533012981398,357,,7.784848928451538,,4
732,stop_on_plateau,1.483152302818719,27,13,32.625096883529274,13,10.0,6.361893892288208,0.01,4
733,stop_on_plateau,0.9461691458303483,27,13,27.157096373729217,13,10.0,5.295633792877197,0.1,4
734,stop_on_plateau,0.8836484069816457,27,13,34.68902049920498,13,20.0,6.764358997344971,0.01,4
735,stop_on_plateau,0.8728042669775117,27,13,33.21112241500463,13,20.0,6.476168870925903,0.1,4
736,stop_on_plateau,0.6600512304609366,27,13,35.10619310232309,13,40.0,6.845707654953003,0.01,4
737,stop_on_plateau,1.0465337736291045,27,13,33.84150725144606,13,40.0,6.599093914031982,0.1,4
738,stop_on_plateau,1.2339721839656037,27,26,31.964954351767513,26,10.0,12.466332197189331,0.01,4
739,stop_on_plateau,1.2610489996888927,27,26,25.113441393925594,26,10.0,9.794242143630981,0.1,4
740,stop_on_plateau,0.9778801582131141,27,26,33.015808081015564,26,20.0,12.87616515159607,0.01,4
741,stop_on_plateau,1.1718490319390864,27,26,31.78122043609619,26,20.0,12.394675970077515,0.1,4
742,stop_on_plateau,0.8074921113330438,27,26,32.992838590573044,26,40.0,12.867207050323486,0.01,4
743,stop_on_plateau,1.203815928502203,27,26,33.44503060365334,26,40.0,13.043561935424805,0.1,4
744,hyperband,1.6798409058247366,81,143,1.296921065907777,1581,,30.75648307800293,,4
745,hyperband,1.6571602111159538,81,143,1.322881546599589,1581,,31.372135877609253,,4
746,hyperband,1.7057550556270886,81,143,1.307978027861706,1581,,31.018698930740356,,4
747,hyperband,1.6651817643912907,81,143,1.3168632041646438,1581,,31.229410886764526,,4
748,hyperband,1.5127337755758463,81,143,1.3359819010493879,1581,,31.68281078338623,,4
749,hyperband,1.4063979991725388,81,143,1.2897561829526942,1581,,30.586567878723145,,4
750,hyperband,1.6614623331360534,81,143,1.34214922619248,1581,,31.829068899154663,,4
751,hyperband,1.5545932237754887,81,143,1.3251303319510794,1581,,31.42546582221985,,4
752,hyperband,1.4989969170850488,81,143,1.321636441637136,1581,,31.342608213424683,,4
753,hyperband,1.3077619594854224,81,143,1.304261231507879,1581,,30.93055510520935,,4
754,hyperband,1.5140523327285342,81,143,1.3477750802728765,1581,,31.962486028671265,,4
755,hyperband,1.3182952101567742,81,143,1.324079309664973,1581,,31.400540828704834,,4
756,stop_on_plateau,1.6865087601416506,81,19,88.91244101942632,19,10.0,25.3400456905365,0.01,4
757,stop_on_plateau,1.379074419413894,81,19,36.09906246787624,19,10.0,10.288232803344727,0.1,4
758,stop_on_plateau,1.156746477061331,81,19,96.00143432617189,19,20.0,27.360408782958984,0.01,4
759,stop_on_plateau,1.3306486823358605,81,19,60.46027300650614,19,20.0,17.231177806854248,0.1,4
760,stop_on_plateau,1.3231699756166153,81,19,95.60117888868902,19,40.0,27.246335983276367,0.01,4
761,stop_on_plateau,1.4590741772335136,81,19,89.92432627761573,19,40.0,25.628432989120483,0.1,4
762,stop_on_plateau,1.3912485335948857,81,39,82.54536604269957,39,10.0,48.28903913497925,0.01,4
763,stop_on_plateau,1.4737571542711234,81,39,27.989755940233543,39,10.0,16.37400722503662,0.1,4
764,stop_on_plateau,1.4641945209944598,81,39,94.16845109727649,39,20.0,55.08854389190674,0.01,4
765,stop_on_plateau,1.4018278851352595,81,39,69.72968394939717,39,20.0,40.79186511039734,0.1,4
766,stop_on_plateau,1.4081782521551605,81,39,95.80090596125676,39,40.0,56.043529987335205,0.01,4
767,stop_on_plateau,1.500178480854706,81,39,80.40489416856033,39,40.0,47.03686308860779,0.1,4
768,hyperband,1.8067662854570545,243,143,1.2089013433379345,4743,,86.00728607177734,,4
769,hyperband,1.598558474505704,243,143,1.2690693523319316,4743,,90.28793907165527,,4
770,hyperband,1.4394332392322526,243,143,1.2383482177893086,4743,,88.10228395462036,,4
771,hyperband,1.8077980304259427,243,143,1.2289556852755306,4743,,87.43405222892761,,4
772,hyperband,1.755802248528915,243,143,1.2451849312848977,4743,,88.58868193626404,,4
773,hyperband,1.6933922731638897,243,143,1.2241525185553053,4743,,87.09233093261719,,4
774,hyperband,1.6991320791256548,243,143,1.220104080935843,4743,,86.80430483818054,,4
775,hyperband,1.7412754507222212,243,143,1.234086853897038,4743,,87.79910922050476,,4
776,hyperband,1.6136389032233422,243,143,1.225914597569937,4743,,87.21769404411316,,4
777,hyperband,1.5710403143628402,243,143,1.224594362856625,4743,,87.12376594543457,,4
778,hyperband,1.4940715536408942,243,143,1.2604803988398885,4743,,89.67687797546387,,4
779,hyperband,1.562807706901656,243,143,1.2460492769676046,4743,,88.65017580986023,,4
780,stop_on_plateau,1.2905537650779755,243,19,151.2358355940434,19,10.0,43.10221314430237,0.01,4
781,stop_on_plateau,1.3287631606460137,243,19,30.22802503485429,19,10.0,8.614987134933472,0.1,4
782,stop_on_plateau,1.6861087162969386,243,19,191.98343126397384,19,20.0,54.715277910232544,0.01,4
783,stop_on_plateau,1.2974339757627718,243,19,61.40179885061164,19,20.0,17.499512672424316,0.1,4
784,stop_on_plateau,1.6829039227247409,243,19,203.16813368546337,19,40.0,57.902918100357056,0.01,4
785,stop_on_plateau,1.3576239760179898,243,19,123.61234029134116,19,40.0,35.22951698303223,0.1,4
786,stop_on_plateau,1.5235712085120738,243,39,126.27663897652913,39,10.0,73.87183380126953,0.01,4
787,stop_on_plateau,1.1266360810312062,243,39,31.018998072697567,39,10.0,18.146113872528076,0.1,4
788,stop_on_plateau,1.3736306611549642,243,39,170.29367675129166,39,20.0,99.62180089950562,0.01,4
789,stop_on_plateau,1.436892689803236,243,39,71.82256217695709,39,20.0,42.0161988735199,0.1,4
790,stop_on_plateau,1.3425371492206801,243,39,202.61311082758456,39,40.0,118.52866983413696,0.01,4
791,stop_on_plateau,1.4906025156333782,243,39,120.526213116116,39,40.0,70.50783467292786,0.1,4
792,hyperband,1.0296438008659357,27,49,1.970209127046815,357,,5.275234937667847,,8
793,hyperband,1.1005781716309884,27,49,1.523546990003684,357,,4.079297065734863,,8
794,hyperband,1.2957339816206954,27,49,1.5710072913646254,357,,4.206372022628784,,8
795,hyperband,1.097576057723754,27,49,1.5813851556858096,357,,4.234158754348755,,8
796,hyperband,0.9911093982019465,27,49,1.5196100336496905,357,,4.068755865097046,,8
797,hyperband,1.4663131564356393,27,49,1.5650964695977676,357,,4.1905457973480225,,8
798,hyperband,1.1661192211561815,27,49,1.5751795051923765,357,,4.217543125152588,,8
799,hyperband,1.6876961546414462,27,49,1.6236444147361093,357,,4.347307920455933,,8
800,hyperband,1.2895893987817477,27,49,1.5154637319812367,357,,4.057654142379761,,8
801,hyperband,1.5155226299813953,27,49,1.5415607491572476,357,,4.12752890586853,,8
802,hyperband,1.1508819907386192,27,49,1.5429075581241614,357,,4.131134986877441,,8
803,hyperband,1.1332847574571316,27,49,1.5383951915523697,357,,4.11905312538147,,8
804,stop_on_plateau,0.6771813634234151,27,13,42.42245111709986,13,10.0,4.136188983917236,0.01,8
805,stop_on_plateau,1.1100476119892535,27,13,30.872442783453526,13,10.0,3.0100631713867188,0.1,8
806,stop_on_plateau,0.6472553234327001,27,13,37.435519389617134,13,20.0,3.649963140487671,0.01,8
807,stop_on_plateau,0.9611068234155555,27,13,38.3020009749975,13,20.0,3.734445095062256,0.1,8
808,stop_on_plateau,0.7659204599644932,27,13,38.647292210505555,13,40.0,3.768110990524292,0.01,8
809,stop_on_plateau,0.9496525510996011,27,13,41.195135850172775,13,40.0,4.016525745391846,0.1,8
810,stop_on_plateau,1.0948873754241875,27,26,35.0588505084698,26,10.0,6.836475849151611,0.01,8
811,stop_on_plateau,0.9326903308253579,27,26,28.257657320071488,26,10.0,5.51024317741394,0.1,8
812,stop_on_plateau,1.3364139778020756,27,26,36.017631873106346,26,20.0,7.023438215255737,0.01,8
813,stop_on_plateau,1.2661306799134204,27,26,35.118019886505905,26,20.0,6.848013877868652,0.1,8
814,stop_on_plateau,1.341790422412699,27,26,36.00588211646447,26,40.0,7.021147012710571,0.01,8
815,stop_on_plateau,1.0249445127751864,27,26,37.40011850992838,26,40.0,7.293023109436035,0.1,8
816,hyperband,1.5907852303813756,81,143,1.4789033986686178,1581,,17.536097049713135,,8
817,hyperband,1.6306920052713212,81,143,1.4790447507758144,1581,,17.53777313232422,,8
818,hyperband,1.697043559383893,81,143,1.4538215630772795,1581,,17.238689184188843,,8
819,hyperband,1.4743675640526155,81,143,1.444567926267318,1581,,17.12896418571472,,8
820,hyperband,1.5707563116259133,81,143,1.4517699267174056,1581,,17.214361906051636,,8
821,hyperband,1.3076497563832712,81,143,1.463161378426565,1581,,17.349436044692993,,8
822,hyperband,1.6726546044424944,81,143,1.4311558029557643,1581,,16.969929933547974,,8
823,hyperband,1.6480882501900778,81,143,1.41970374879268,1581,,16.834137201309204,,8
824,hyperband,1.4053256385980732,81,143,1.4506314893123748,1581,,17.200862884521484,,8
825,hyperband,1.6420507012199235,81,143,1.4573514650020323,1581,,17.280544996261597,,8
826,hyperband,1.4196587979914166,81,143,1.4370733289660318,1581,,17.04009699821472,,8
827,hyperband,1.5278971028200152,81,143,1.4159245202492592,1581,,16.78932499885559,,8
828,stop_on_plateau,0.8769201852072669,81,19,95.09669354087428,19,10.0,13.551278829574585,0.01,8
829,stop_on_plateau,1.0544817639437525,81,19,46.73830668131511,19,10.0,6.660208702087402,0.1,8
830,stop_on_plateau,1.601451188496648,81,19,102.88112372682806,19,20.0,14.660560131072998,0.01,8
831,stop_on_plateau,1.2721988115659963,81,19,74.4913469281113,19,20.0,10.61501693725586,0.1,8
832,stop_on_plateau,1.1930826339622314,81,19,104.4557203326309,19,40.0,14.884940147399902,0.01,8
833,stop_on_plateau,1.107916932394211,81,19,92.75719324747722,19,40.0,13.217900037765503,0.1,8
834,stop_on_plateau,1.6158428426741318,81,39,89.61548356928378,39,10.0,26.212528944015503,0.01,8
835,stop_on_plateau,1.3549402329428062,81,39,41.22239381839068,39,10.0,12.057550191879272,0.1,8
836,stop_on_plateau,1.2897754099949215,81,39,99.56981544820673,39,20.0,29.124171018600464,0.01,8
837,stop_on_plateau,1.2666373250359957,81,39,69.3540507911617,39,20.0,20.286059856414795,0.1,8
838,stop_on_plateau,1.510461923208032,81,39,102.17983294755985,39,40.0,29.887601137161255,0.01,8
839,stop_on_plateau,1.2909892483602723,81,39,86.78012668577016,39,40.0,25.38318705558777,0.1,8
840,hyperband,1.7165120922437007,243,143,1.3665395523962431,4743,,48.611228227615356,,8
841,hyperband,1.8004411258852875,243,143,1.359619585927703,4743,,48.36506772041321,,8
842,hyperband,1.6606541675699915,243,143,1.36954413922105,4743,,48.718108892440796,,8
843,hyperband,1.8436227162231298,243,143,1.3710077132819467,4743,,48.770171880722046,,8
844,hyperband,1.4428595479314994,243,143,1.3690768930948713,4743,,48.70148777961731,,8
845,hyperband,1.638597345170545,243,143,1.3608749990713254,4743,,48.40972590446472,,8
846,hyperband,1.7828393295754372,243,143,1.3564446996390858,4743,,48.25212907791138,,8
847,hyperband,1.7632802583124814,243,143,1.364578028842498,4743,,48.541451930999756,,8
848,hyperband,1.5245289536165134,243,143,1.3987060507733402,4743,,49.755470991134644,,8
849,hyperband,1.682638089822731,243,143,1.3548673535526006,4743,,48.19601893424988,,8
850,hyperband,1.585251219931405,243,143,1.3904704172283326,4743,,49.46250891685486,,8
851,hyperband,1.6759975279059576,243,143,1.4128879298060615,4743,,50.25995588302612,,8
852,stop_on_plateau,1.78484035866114,243,19,199.02029372098156,19,10.0,28.360391855239868,0.01,8
853,stop_on_plateau,1.1208823997326027,243,19,54.996296397426676,19,10.0,7.836972236633301,0.1,8
854,stop_on_plateau,1.460523562122601,243,19,196.4899029648095,19,20.0,27.99981117248535,0.01,8
855,stop_on_plateau,1.5270000225788571,243,19,79.36700352451258,19,20.0,11.309798002243042,0.1,8
856,stop_on_plateau,1.4820818185972946,243,19,214.74661074186628,19,40.0,30.601392030715942,0.01,8
857,stop_on_plateau,1.2571511860709432,243,19,138.5932771783126,19,40.0,19.749541997909546,0.1,8
858,stop_on_plateau,1.5970164795271657,243,39,154.9899965269953,39,10.0,45.33457398414612,0.01,8
859,stop_on_plateau,1.4470022189119882,243,39,34.48701597686507,39,10.0,10.087452173233032,0.1,8
860,stop_on_plateau,1.3339362525875587,243,39,197.29473570473175,39,20.0,57.70871019363403,0.01,8
861,stop_on_plateau,1.519456364133726,243,39,74.56662512233115,39,20.0,21.81073784828186,0.1,8
862,stop_on_plateau,1.4888463199045459,243,39,208.7923767220261,39,40.0,61.07177019119263,0.01,8
863,stop_on_plateau,1.3817836747655463,243,39,143.8246906313122,39,40.0,42.06872200965881,0.1,8
864,hyperband,0.9203376325458669,27,49,3.047371801096741,357,,4.079668998718262,,16
865,hyperband,1.1831452469163042,27,49,2.177321454501397,357,,2.914889097213745,,16
866,hyperband,1.3665754230322245,27,49,2.5179703585128714,357,,3.3709328174591064,,16
867,hyperband,1.4448587433328488,27,49,2.1867810845041142,357,,2.927553176879883,,16
868,hyperband,1.4804180271369547,27,49,2.1363257471364197,357,,2.860006093978882,,16
869,hyperband,1.2734027509902393,27,49,2.1652707866593905,357,,2.898756265640259,,16
870,hyperband,1.4840244339585837,27,49,2.161086017455485,357,,2.8931539058685303,,16
871,hyperband,1.1847607386044023,27,49,2.345518616178568,357,,3.1400630474090576,,16
872,hyperband,1.1816824780900999,27,49,2.1761775795930354,357,,2.913357734680176,,16
873,hyperband,1.2631824960991478,27,49,2.1199298506023503,357,,2.8380560874938965,,16
874,hyperband,1.071604385500494,27,49,2.135772242042976,357,,2.859265089035034,,16
875,hyperband,1.1174327026497946,27,49,2.3663304433101366,357,,3.1679248809814453,,16
