,alg,best_score_max,best_score_mean,best_score_median,best_score_min,best_score_std,patience,tol,wall_time (min),wall_time (s)
2538,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.574510510762533,994.470630645752
2539,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.57451052268346,994.4706313610077
2540,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.57451052268346,994.4706313610077
2541,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.57451052268346,994.4706313610077
2542,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.574510526657104,994.4706315994263
2543,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.574510526657104,994.4706315994263
2544,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.574510526657104,994.4706315994263
2545,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.57451053460439,994.4706320762634
2546,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.57451053460439,994.4706320762634
2547,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.57451053460439,994.4706320762634
2548,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.574510538578032,994.470632314682
2549,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.574510538578032,994.470632314682
2550,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.574510538578032,994.470632314682
2551,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.724521613121034,1003.471296787262
2552,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.724521625041962,1003.4712975025177
2553,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.724521629015605,1003.4712977409363
2554,hyperband-p40,-0.09264449030160904,-0.09468304614226024,-0.09567809849977493,-0.09572654962539673,0.0014416123645611368,40,0.0,16.724521629015605,1003.4712977409363
2555,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,16.724521632989248,1003.4712979793549
2556,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,16.724521632989248,1003.4712979793549
2557,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,16.72452163696289,1003.4712982177734
2558,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,16.724521644910176,1003.4712986946106
2559,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191431363422,1042.6914858818054
2560,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191431363422,1042.6914858818054
2561,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191459178925,1042.6914875507355
2562,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191459178925,1042.6914875507355
2563,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191459178925,1042.6914875507355
2564,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191459178925,1042.6914875507355
2565,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191471099854,1042.6914882659912
2566,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191471099854,1042.6914882659912
2567,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191471099854,1042.6914882659912
2568,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191471099854,1042.6914882659912
2569,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191490968067,1042.691489458084
2570,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191490968067,1042.691489458084
2571,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191490968067,1042.691489458084
2572,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191490968067,1042.691489458084
2573,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191502889,1042.6914901733398
2574,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191502889,1042.6914901733398
2575,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191502889,1042.6914901733398
2576,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191502889,1042.6914901733398
2577,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.37819151878357,1042.6914911270142
2578,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.37819151878357,1042.6914911270142
2579,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.37819151878357,1042.6914911270142
2580,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.37819151878357,1042.6914911270142
2581,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191526730856,1042.6914916038513
2582,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191526730856,1042.6914916038513
2583,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191526730856,1042.6914916038513
2584,hyperband-p40,-0.09264449030160904,-0.09392932305733363,-0.09346538037061691,-0.09567809849977493,0.0012811783085408194,40,0.0,17.378191526730856,1042.6914916038513
2585,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191542625427,1042.6914925575256
2586,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819154659907,1042.6914927959442
2587,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819154659907,1042.6914927959442
2588,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819154659907,1042.6914927959442
2589,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819154659907,1042.6914927959442
2590,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191554546355,1042.6914932727814
2591,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191554546355,1042.6914932727814
2592,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191554546355,1042.6914932727814
2593,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191554546355,1042.6914932727814
2594,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191578388215,1042.6914947032928
2595,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191578388215,1042.6914947032928
2596,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191578388215,1042.6914947032928
2597,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191578388215,1042.6914947032928
2598,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191594282786,1042.6914956569672
2599,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191594282786,1042.6914956569672
2600,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191594282786,1042.6914956569672
2601,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191594282786,1042.6914956569672
2602,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819160223007,1042.6914961338043
2603,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191606203714,1042.691496372223
2604,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191606203714,1042.691496372223
2605,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191606203714,1042.691496372223
2606,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191606203714,1042.691496372223
2607,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191630045574,1042.6914978027344
2608,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191630045574,1042.6914978027344
2609,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191641966502,1042.69149851799
2610,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191641966502,1042.69149851799
2611,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191641966502,1042.69149851799
2612,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191641966502,1042.69149851799
2613,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191649913788,1042.6914989948273
2614,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191649913788,1042.6914989948273
2615,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191649913788,1042.6914989948273
2616,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191649913788,1042.6914989948273
2617,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191657861073,1042.6914994716644
2618,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191657861073,1042.6914994716644
2619,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191657861073,1042.6914994716644
2620,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191657861073,1042.6914994716644
2621,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191677729287,1042.6915006637573
2622,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191677729287,1042.6915006637573
2623,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191677729287,1042.6915006637573
2624,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191677729287,1042.6915006637573
2625,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191697597504,1042.6915018558502
2626,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191697597504,1042.6915018558502
2627,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191697597504,1042.6915018558502
2628,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191697597504,1042.6915018558502
2629,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819170554479,1042.6915023326874
2630,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819170554479,1042.6915023326874
2631,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819170554479,1042.6915023326874
2632,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819170554479,1042.6915023326874
2633,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191709518433,1042.691502571106
2634,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191709518433,1042.691502571106
2635,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191709518433,1042.691502571106
2636,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191729386646,1042.6915037631989
2637,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191729386646,1042.6915037631989
2638,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191729386646,1042.6915037631989
2639,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191729386646,1042.6915037631989
2640,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819173336029,1042.6915040016174
2641,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819173336029,1042.6915040016174
2642,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819173336029,1042.6915040016174
2643,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819175720215,1042.691505432129
2644,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819175720215,1042.691505432129
2645,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819175720215,1042.691505432129
2646,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819175720215,1042.691505432129
2647,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819177309672,1042.6915063858032
2648,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819177309672,1042.6915063858032
2649,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819177309672,1042.6915063858032
2650,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819177309672,1042.6915063858032
2651,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819178501765,1042.691507101059
2652,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819178501765,1042.691507101059
2653,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819178501765,1042.691507101059
2654,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819178501765,1042.691507101059
2655,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191800912223,1042.6915080547333
2656,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191800912223,1042.6915080547333
2657,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191800912223,1042.6915080547333
2658,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191800912223,1042.6915080547333
2659,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819181283315,1042.691508769989
2660,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819181283315,1042.691508769989
2661,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819182475408,1042.6915094852448
2662,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819182475408,1042.6915094852448
2663,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819182475408,1042.6915094852448
2664,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191832701365,1042.691509962082
2665,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191832701365,1042.691509962082
2666,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191832701365,1042.691509962082
2667,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191832701365,1042.691509962082
2668,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191844622293,1042.6915106773376
2669,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191844622293,1042.6915106773376
2670,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191844622293,1042.6915106773376
2671,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819185256958,1042.6915111541748
2672,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819185256958,1042.6915111541748
2673,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819185256958,1042.6915111541748
2674,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819185256958,1042.6915111541748
2675,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819186449051,1042.6915118694305
2676,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819186449051,1042.6915118694305
2677,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819186449051,1042.6915118694305
2678,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819186449051,1042.6915118694305
2679,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191884358724,1042.6915130615234
2680,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191884358724,1042.6915130615234
2681,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191884358724,1042.6915130615234
2682,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191884358724,1042.6915130615234
2683,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191896279652,1042.6915137767792
2684,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191896279652,1042.6915137767792
2685,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191896279652,1042.6915137767792
2686,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191896279652,1042.6915137767792
2687,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819190820058,1042.691514492035
2688,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819190820058,1042.691514492035
2689,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819190820058,1042.691514492035
2690,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.37819190820058,1042.691514492035
2691,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191924095155,1042.6915154457092
2692,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191924095155,1042.6915154457092
2693,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191924095155,1042.6915154457092
2694,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191924095155,1042.6915154457092
2695,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191936016083,1042.691516160965
2696,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191936016083,1042.691516160965
2697,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191936016083,1042.691516160965
2698,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191936016083,1042.691516160965
2699,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191955884297,1042.6915173530579
2700,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191955884297,1042.6915173530579
2701,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191955884297,1042.6915173530579
2702,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191955884297,1042.6915173530579
2703,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191963831583,1042.691517829895
2704,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191963831583,1042.691517829895
2705,hyperband-p40,-0.09264449030160904,-0.09388074030478795,-0.09331963211297989,-0.09567809849977493,0.0013004682431546,40,0.0,17.378191963831583,1042.691517829895
