,Unnamed: 0,algorithm,best_score,max_iter,num_models,overhead,partial_fit_calls,patience,time,tol,workers
0,0.0,hyperband,1.0393789855916968,27,49,1.5184031592475045,357,,8.131048917770388,,4
1,1.0,hyperband,0.9990877163932064,27,49,1.360037703028803,357,,7.283001899719237,,4
2,2.0,hyperband,1.3017290682333738,27,49,1.3227771755471396,357,,7.0834717750549325,,4
3,3.0,hyperband,1.2490034271672084,27,49,1.3600464739830669,357,,7.283048868179321,,4
4,4.0,hyperband,1.1555361908223607,27,49,1.3844530566845066,357,,7.413746118545532,,4
5,5.0,hyperband,1.4450435200803156,27,49,1.3608450760471833,357,,7.287325382232666,,4
6,6.0,hyperband,1.004278782199482,27,49,1.3352264543207422,357,,7.150137662887572,,4
7,7.0,hyperband,1.2130469246218372,27,49,1.340194376242929,357,,7.176740884780884,,4
8,8.0,hyperband,1.2560434405130023,27,49,1.3639841426988275,357,,7.304135084152223,,4
9,9.0,hyperband,1.0282517332337613,27,49,1.3505420987568206,357,,7.2321529388427725,,4
10,10.0,hyperband,1.4211700838283252,27,49,1.3773354050380733,357,,7.375631093978883,,4
11,11.0,hyperband,1.3440995657800736,27,49,1.3519178474205438,357,,7.239520072937013,,4
12,12.0,stop_on_plateau,0.974118349615678,27,13,32.664429835784134,13,10.0,6.369563817977905,0.01,4
13,13.0,stop_on_plateau,1.2432456265092957,27,13,26.859537760416664,13,10.0,5.23760986328125,0.1,4
14,14.0,stop_on_plateau,1.1278376399074164,27,13,32.36037523318559,13,20.0,6.310273170471191,0.01,4
15,15.0,stop_on_plateau,0.9521218580541664,27,13,31.538557394956932,13,20.0,6.1500186920166025,0.1,4
16,16.0,stop_on_plateau,0.9233573455885736,27,13,32.276211029443985,13,40.0,6.293861150741577,0.01,4
17,17.0,stop_on_plateau,0.9309608981246542,27,13,32.16353807693873,13,40.0,6.271889925003053,0.1,4
18,18.0,stop_on_plateau,1.2313370360140607,27,26,30.491198026216946,26,10.0,11.89156723022461,0.01,4
19,19.0,stop_on_plateau,1.0333865681941128,27,26,27.710012900523648,26,10.0,10.806905031204224,0.1,4
20,20.0,stop_on_plateau,1.0544782637518653,27,26,30.602881847283783,26,20.0,11.935123920440676,0.01,4
21,21.0,stop_on_plateau,1.2814214883113653,27,26,29.76691539470966,26,20.0,11.609097003936768,0.1,4
22,22.0,stop_on_plateau,1.0129735306995873,27,26,31.15544624817677,26,40.0,12.15062403678894,0.01,4
23,23.0,stop_on_plateau,1.0552932692541548,27,26,31.855699954888763,26,40.0,12.423722982406616,0.1,4
24,24.0,hyperband,1.6761926886061136,81,143,1.2489370924748375,1581,,29.61854314804077,,4
25,25.0,hyperband,1.4082093942771408,81,143,1.2598449008112438,1581,,29.877221822738647,,4
26,26.0,hyperband,1.5422242523803025,81,143,1.2585994841905177,1581,,29.847686767578125,,4
27,27.0,hyperband,1.7308875738722675,81,143,1.2272575096115894,1581,,29.104411840438843,,4
28,28.0,hyperband,1.7836388869454511,81,143,1.2386740045710352,1581,,29.3751540184021,,4
29,29.0,hyperband,1.7450902039775749,81,143,1.2426618631947224,1581,,29.469726085662842,,4
30,30.0,hyperband,1.5987832466173464,81,143,1.2641694207445822,1581,,29.979777812957764,,4
31,31.0,hyperband,2.0633262159573404,81,143,1.3039394493674066,1581,,30.92292404174805,,4
32,32.0,hyperband,1.3758959426485031,81,143,1.3251830826272146,1581,,31.426716804504395,,4
33,33.0,hyperband,1.5447709233180085,81,143,1.3305385480217609,1581,,31.55372166633606,,4
34,34.0,hyperband,1.7090964034546008,81,143,1.2928259767310772,1581,,30.65936803817749,,4
35,35.0,hyperband,1.3242456947215977,81,143,1.3171502816483565,1581,,31.23621892929077,,4
36,36.0,stop_on_plateau,1.0966820764790648,81,19,73.61092985722057,19,10.0,20.979115009307858,0.01,4
37,37.0,stop_on_plateau,0.9052003463971824,81,19,39.34421037372791,19,10.0,11.213099956512453,0.1,4
38,38.0,stop_on_plateau,1.813141937469667,81,19,95.1001953660396,19,20.0,27.10355567932129,0.01,4
39,39.0,stop_on_plateau,1.4425317273677127,81,19,63.10830199927615,19,20.0,17.985866069793698,0.1,4
40,40.0,stop_on_plateau,1.5822462301699245,81,19,98.8555163667913,19,40.0,28.17382216453552,0.01,4
41,41.0,stop_on_plateau,1.3387199810784054,81,19,90.61966946250514,19,40.0,25.826605796813965,0.1,4
42,42.0,stop_on_plateau,1.3982971697164448,81,39,90.78514718601845,39,10.0,53.1093111038208,0.01,4
43,43.0,stop_on_plateau,1.2415572763506593,81,39,34.181960423787444,39,10.0,19.99644684791565,0.1,4
44,44.0,stop_on_plateau,1.3117392445833211,81,39,93.42853187495828,39,20.0,54.65569114685058,0.01,4
45,45.0,stop_on_plateau,1.42070868983719,81,39,60.05828034164559,39,20.0,35.13409399986267,0.1,4
46,46.0,stop_on_plateau,1.5582784917991377,81,39,96.37288884219959,39,40.0,56.378139972686775,0.01,4
47,47.0,stop_on_plateau,1.170630651732377,81,39,81.43081583528438,39,40.0,47.63702726364136,0.1,4
48,48.0,hyperband,1.6562215087188004,243,143,1.174322325076262,4743,,83.54716181755066,,4
49,49.0,hyperband,1.6484064098792972,243,143,1.15087008357291,4743,,81.87865209579469,,4
50,50.0,hyperband,1.4931485846172758,243,143,1.1804036995591982,4743,,83.97982120513916,,4
51,51.0,hyperband,1.6203425155736202,243,143,1.1756955081843992,4743,,83.64485692977904,,4
52,52.0,hyperband,1.4794431343404555,243,143,1.1514890603619037,4743,,81.92268919944762,,4
53,53.0,hyperband,1.5937778875517596,243,143,1.1548780257238238,4743,,82.16379714012145,,4
